,Date,Hour,Index(Wh),Consumption(Wh),Day of year,Day,Week,Weekend,Month,Temperature,Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Irradiation,Minutes
14993,13/07/2020,05:15,3385322,118,156,1,22,0,7,284.03,89.5,1019.12,2.06,56.69,0.0,0.0,0.0,33.508,315
14994,13/07/2020,05:30,3385445,123,156,1,22,0,7,284.17,89.07,1019.09,1.96,56.17,0.0,0.0,0.0,94.242,330
14995,13/07/2020,05:45,3385568,123,156,1,22,0,7,284.51,87.42,1019.08,1.92,55.29,0.0,0.0,0.0,165.999,345
14996,13/07/2020,06:00,3385691,123,156,1,22,0,7,285.06,84.65,1019.1,1.96,54.13,0.0,0.0,0.0,242.69,360
14997,13/07/2020,06:15,3385822,131,156,1,22,0,7,285.61,81.97,1019.12,2.0,53.01,0.0,0.0,0.0,327.679,375
14998,13/07/2020,06:30,3385945,123,156,1,22,0,7,286.16,79.39,1019.13,2.04,51.94,0.0,0.0,0.0,420.827,390
14999,13/07/2020,06:45,3386070,125,156,1,22,0,7,286.65,77.33,1019.15,1.98,49.82,0.0,0.0,0.0,517.594,405
15000,13/07/2020,07:00,3386412,342,156,1,22,0,7,287.1,75.73,1019.17,1.82,46.2,0.0,0.0,0.0,615.682,420
15001,13/07/2020,07:15,3386572,160,156,1,22,0,7,287.55,74.17,1019.19,1.66,41.9,0.0,0.0,0.0,718.409,435
15002,13/07/2020,07:30,3386715,143,156,1,22,0,7,288.0,72.65,1019.21,1.52,36.76,0.0,0.0,0.0,825.399,450
15003,13/07/2020,07:45,3386873,158,156,1,22,0,7,288.67,68.96,1019.22,1.52,31.01,0.0,0.0,0.0,930.909,465
15004,13/07/2020,08:00,3387038,165,156,1,22,0,7,289.54,63.43,1019.23,1.64,26.02,0.0,0.0,0.0,1032.988,480
15005,13/07/2020,08:15,3387218,180,156,1,22,0,7,290.42,58.32,1019.23,1.78,21.77,0.0,0.0,0.0,1136.023,495
15006,13/07/2020,08:30,3387408,190,156,1,22,0,7,291.3,53.6,1019.24,1.93,18.16,0.0,0.0,0.0,1239.563,510
15007,13/07/2020,08:45,3387580,172,156,1,22,0,7,291.92,50.77,1019.21,2.0,16.36,0.0,0.0,0.0,1337.533,525
15008,13/07/2020,09:00,3387739,159,156,1,22,0,7,292.3,49.59,1019.16,1.98,15.97,0.0,0.0,0.0,1428.411,540
15009,13/07/2020,09:15,3387909,170,156,1,22,0,7,292.68,48.45,1019.11,1.97,15.57,0.0,0.0,0.0,1517.045,555
15010,13/07/2020,09:30,3388092,183,156,1,22,0,7,293.06,47.33,1019.06,1.95,15.16,0.0,0.0,0.0,1603.037,570
15011,13/07/2020,09:45,3388277,185,156,1,22,0,7,293.38,46.62,1018.98,1.88,14.62,0.0,0.0,0.0,1680.372,585
15012,13/07/2020,10:00,3388461,184,156,1,22,0,7,293.65,46.29,1018.88,1.76,13.88,0.0,0.0,0.0,1747.965,600
15013,13/07/2020,10:15,3388638,177,156,1,22,0,7,293.91,45.96,1018.77,1.64,13.03,0.0,0.0,0.0,1810.91,615
15014,13/07/2020,10:30,3388841,203,156,1,22,0,7,294.18,45.63,1018.66,1.52,12.05,0.0,0.0,0.0,1868.945,630
15015,13/07/2020,10:45,3389085,244,156,1,22,0,7,294.44,45.35,1018.55,1.41,9.32,0.0,0.0,0.0,1922.754,645
15016,13/07/2020,11:00,3389206,121,156,1,22,0,7,294.68,45.12,1018.42,1.31,4.43,0.0,0.0,0.0,1972.194,660
15017,13/07/2020,11:15,3389339,133,156,1,22,0,7,294.92,44.88,1018.3,1.21,358.74,0.0,0.0,0.0,2016.161,675
15018,13/07/2020,11:30,3389464,125,156,1,22,0,7,295.17,44.65,1018.18,1.13,352.18,0.0,0.0,0.0,2054.469,690
15019,13/07/2020,11:45,3389638,174,156,1,22,0,7,295.39,44.41,1018.05,1.11,344.07,0.0,0.0,0.0,2088.637,705
15020,13/07/2020,12:00,3389830,192,156,1,22,0,7,295.6,44.18,1017.91,1.15,335.44,0.0,0.0,0.0,2118.595,720
15021,13/07/2020,12:15,3389960,130,156,1,22,0,7,295.8,43.94,1017.77,1.22,327.56,0.0,0.0,0.0,2142.554,735
15022,13/07/2020,12:30,3390091,131,156,1,22,0,7,296.01,43.7,1017.63,1.3,320.6,0.0,0.0,0.0,2160.403,750
15023,13/07/2020,12:45,3390254,163,156,1,22,0,7,296.19,43.47,1017.47,1.42,315.76,0.0,0.0,0.0,2172.133,765
15024,13/07/2020,13:00,3390447,193,156,1,22,0,7,296.34,43.26,1017.31,1.55,312.78,0.0,0.0,0.0,2177.684,780
15025,13/07/2020,13:15,3390672,225,156,1,22,0,7,296.49,43.04,1017.14,1.7,310.3,0.0,0.0,0.0,2176.942,795
15026,13/07/2020,13:30,3390897,225,156,1,22,0,7,296.64,42.82,1016.98,1.84,308.19,0.0,0.0,0.0,2169.898,810
15027,13/07/2020,13:45,3391107,210,156,1,22,0,7,296.76,42.64,1016.81,1.97,307.24,0.0,0.0,0.0,2156.88,825
15028,13/07/2020,14:00,3391277,170,156,1,22,0,7,296.85,42.5,1016.65,2.09,307.19,0.0,0.0,0.0,2137.924,840
15029,13/07/2020,14:15,3391447,170,156,1,22,0,7,296.94,42.36,1016.48,2.21,307.15,0.0,0.0,0.0,2112.786,855
15030,13/07/2020,14:30,3391627,180,156,1,22,0,7,297.04,42.21,1016.32,2.33,307.12,0.0,0.0,0.0,2081.561,870
15031,13/07/2020,14:45,3391815,188,156,1,22,0,7,297.09,42.14,1016.16,2.44,307.44,0.0,0.0,0.0,2037.418,885
15032,13/07/2020,15:00,3391999,184,156,1,22,0,7,297.11,42.14,1015.99,2.52,308.07,0.0,0.0,0.0,1980.974,900
15033,13/07/2020,15:15,3392194,195,156,1,22,0,7,297.12,42.14,1015.83,2.61,308.67,0.0,0.0,0.0,1919.6,915
15034,13/07/2020,15:30,3392452,258,156,1,22,0,7,297.14,42.15,1015.67,2.7,309.23,0.0,0.0,0.0,1853.6,930
15035,13/07/2020,15:45,3392645,193,156,1,22,0,7,297.12,42.2,1015.52,2.77,309.66,0.0,0.0,0.0,1780.594,945
15036,13/07/2020,16:00,3392832,187,156,1,22,0,7,297.06,42.32,1015.37,2.82,309.98,0.0,0.0,0.0,1701.212,960
15037,13/07/2020,16:15,3393028,196,156,1,22,0,7,297.0,42.43,1015.23,2.88,310.29,0.0,0.0,0.0,1618.641,975
15038,13/07/2020,16:30,3393219,191,156,1,22,0,7,296.94,42.55,1015.08,2.93,310.59,0.0,0.0,0.0,1533.28,990
15039,13/07/2020,16:45,3393398,179,156,1,22,0,7,296.84,42.74,1014.95,2.97,310.61,0.0,0.0,0.0,1442.093,1005
15040,13/07/2020,17:00,3393562,164,156,1,22,0,7,296.7,43.02,1014.82,3.0,310.35,0.0,0.0,0.0,1346.046,1020
15041,13/07/2020,17:15,3393708,146,156,1,22,0,7,296.56,43.3,1014.7,3.02,310.11,0.0,0.0,0.0,1249.218,1035
15042,13/07/2020,17:30,3393864,156,156,1,22,0,7,296.43,43.58,1014.57,3.05,309.86,0.0,0.0,0.0,1152.06,1050
15043,13/07/2020,17:45,3394012,148,156,1,22,0,7,296.23,44.33,1014.46,3.03,309.57,0.0,0.0,0.0,1047.123,1065
15044,13/07/2020,18:00,3394167,155,156,1,22,0,7,295.98,45.57,1014.38,2.98,309.21,0.0,0.0,0.0,936.693,1080
15045,13/07/2020,18:15,3394335,168,156,1,22,0,7,295.73,46.83,1014.29,2.93,308.84,0.0,0.0,0.0,829.753,1095
15046,13/07/2020,18:30,3394521,186,156,1,22,0,7,295.49,48.13,1014.2,2.88,308.46,0.0,0.0,0.0,726.756,1110
15047,13/07/2020,18:45,3394816,295,156,1,22,0,7,295.12,50.64,1014.14,2.77,308.16,0.0,0.0,0.0,620.288,1125
15048,13/07/2020,19:00,3395224,408,156,1,22,0,7,294.62,54.5,1014.1,2.58,307.92,0.0,0.0,0.0,513.541,1140
15049,13/07/2020,19:15,3395469,245,156,1,22,0,7,294.13,58.55,1014.07,2.4,307.64,0.0,0.0,0.0,415.615,1155
15050,13/07/2020,19:30,3395715,246,156,1,22,0,7,293.64,62.8,1014.03,2.22,307.31,1e-06,0.0,0.0,326.772,1170
15051,13/07/2020,19:45,3395936,221,156,1,22,0,7,293.06,66.02,1014.01,2.14,306.98,1e-06,0.0,0.0,242.477,1185
15052,13/07/2020,20:00,3396139,203,156,1,22,0,7,292.38,68.1,1014.01,2.16,306.69,1e-06,0.0,0.0,166.004,1200
15053,13/07/2020,20:15,3396312,173,156,1,22,0,7,291.71,70.26,1014.01,2.19,306.4,2e-06,0.0,0.0,103.064,1215
15054,13/07/2020,20:30,3396438,126,156,1,22,0,7,291.04,72.49,1014.01,2.22,306.13,2e-06,0.0,0.0,53.467,1230
15055,13/07/2020,20:45,3396542,104,156,1,22,0,7,290.55,73.92,1014.03,2.23,305.0,3e-06,0.0,0.0,16.452,1245
15056,13/07/2020,21:00,3396639,97,156,1,22,0,7,290.25,74.49,1014.05,2.24,303.01,3e-06,0.0,0.0,0.0193,1260
15057,13/07/2020,21:15,3396749,110,156,1,22,0,7,289.95,75.05,1014.08,2.25,301.05,3e-06,0.0,0.0,0.0,1275
15058,13/07/2020,21:30,3396891,142,156,1,22,0,7,289.65,75.62,1014.1,2.26,299.1,3e-06,0.0,0.0,0.0,1290
15059,13/07/2020,21:45,3397062,171,156,1,22,0,7,289.42,76.23,1014.09,2.25,296.74,3e-06,0.0,0.0,0.0,1305
15060,13/07/2020,22:00,3397199,137,156,1,22,0,7,289.24,76.9,1014.05,2.23,293.91,4e-06,0.0,0.0,0.0,1320
15061,13/07/2020,22:15,3397356,157,156,1,22,0,7,289.07,77.58,1014.01,2.21,291.02,4e-06,0.0,0.0,0.0,1335
15062,13/07/2020,22:30,3397510,154,156,1,22,0,7,288.89,78.27,1013.97,2.2,288.1,5e-06,0.0,0.0,0.0,1350
15063,13/07/2020,22:45,3397972,462,156,1,22,0,7,288.74,78.89,1013.91,2.19,285.3,6e-06,0.0,0.0,0.0,1365
15064,13/07/2020,23:00,3398146,174,156,1,22,0,7,288.61,79.44,1013.83,2.17,282.63,9e-06,0.0,0.0,0.0,1380
15065,13/07/2020,23:15,3398271,125,156,1,22,0,7,288.48,79.99,1013.76,2.17,279.94,1.1e-05,0.0,0.0,0.0,1395
15066,13/07/2020,23:30,3398470,199,156,1,22,0,7,288.34,80.55,1013.68,2.16,277.24,1.4e-05,0.0,0.0,0.0,1410
15067,13/07/2020,23:45,3399045,575,156,1,22,0,7,288.23,81.03,1013.6,2.18,274.74,1.6e-05,0.0,0.0,0.0,1425
15068,14/07/2020,00:00,3399243,198,157,2,22,0,7,288.15,81.45,1013.5,2.22,272.5,1.7e-05,0.0,0.0,0.0,0
15069,14/07/2020,00:15,3399387,144,157,2,22,0,7,288.06,81.87,1013.41,2.27,270.34,1.9e-05,0.0,0.0,0.0,15
15070,14/07/2020,00:30,3399528,141,157,2,22,0,7,287.97,82.28,1013.32,2.32,268.27,2e-05,0.0,0.0,0.0,30
15071,14/07/2020,00:45,3399656,128,157,2,22,0,7,287.88,82.81,1013.22,2.38,266.71,2.4e-05,0.0,0.0,0.0,45
15072,14/07/2020,01:00,3399783,127,157,2,22,0,7,287.78,83.46,1013.12,2.45,265.64,3e-05,0.0,0.0,0.0,60
15073,14/07/2020,01:15,3399899,116,157,2,22,0,7,287.68,84.1,1013.01,2.53,264.64,3.7e-05,0.0,0.0,0.0,75
15074,14/07/2020,01:30,3400012,113,157,2,22,0,7,287.58,84.75,1012.9,2.61,263.7,4.3e-05,0.0,0.0,0.0,90
15075,14/07/2020,01:45,3400115,103,157,2,22,0,7,287.49,85.46,1012.8,2.64,263.34,4.5e-05,0.0,0.0,0.0,105
15076,14/07/2020,02:00,3400216,101,157,2,22,0,7,287.4,86.21,1012.68,2.64,263.52,4.3e-05,0.0,0.0,0.0,120
15077,14/07/2020,02:15,3400316,100,157,2,22,0,7,287.32,86.97,1012.57,2.64,263.7,4.1e-05,0.0,0.0,0.0,135
15078,14/07/2020,02:30,3400417,101,157,2,22,0,7,287.23,87.74,1012.46,2.63,263.88,3.9e-05,0.0,0.0,0.0,150
15079,14/07/2020,02:45,3400518,101,157,2,22,0,7,287.16,88.41,1012.34,2.61,263.92,3.7e-05,0.0,0.0,0.0,165
15080,14/07/2020,03:00,3400620,102,157,2,22,0,7,287.11,89.0,1012.21,2.57,263.81,3.3e-05,0.0,0.0,0.0,180
15081,14/07/2020,03:15,3400731,111,157,2,22,0,7,287.05,89.58,1012.08,2.53,263.69,3e-05,0.0,0.0,0.0,195
15082,14/07/2020,03:30,3400864,133,157,2,22,0,7,286.99,90.17,1011.95,2.49,263.57,2.7e-05,0.0,0.0,0.0,210
15083,14/07/2020,03:45,3400995,131,157,2,22,0,7,286.92,90.79,1011.84,2.45,262.75,8.3e-05,0.0,0.0,0.0,225
15084,14/07/2020,04:00,3401121,126,157,2,22,0,7,286.84,91.45,1011.73,2.41,261.21,0.0002,0.0,0.0,0.0,240
15085,14/07/2020,04:15,3401246,125,157,2,22,0,7,286.77,92.11,1011.62,2.37,259.61,0.000316,0.0,0.0,0.0,255
15086,14/07/2020,04:30,3401345,99,157,2,22,0,7,286.69,92.77,1011.52,2.33,257.96,0.000432,0.0,0.0,0.0,270
15087,14/07/2020,04:45,3401433,88,157,2,22,0,7,286.69,92.98,1011.43,2.38,256.33,0.000685,0.0,0.0,0.0,285
15088,14/07/2020,05:00,3401518,85,157,2,22,0,7,286.77,92.76,1011.37,2.53,254.91,0.001074,0.0,0.0,0.0242,300
15089,14/07/2020,05:15,3401614,96,157,2,22,0,7,286.86,92.53,1011.3,2.68,253.65,0.001463,0.0,0.0,17.123,315
15090,14/07/2020,05:30,3401868,254,157,2,22,0,7,286.94,92.3,1011.24,2.84,252.52,0.001853,0.0,0.0,50.978,330
15091,14/07/2020,05:45,3402083,215,157,2,22,0,7,287.07,91.8,1011.2,2.99,251.57,0.002609,0.0,0.0,87.942,345
15092,14/07/2020,06:00,3402256,173,157,2,22,0,7,287.26,91.05,1011.19,3.14,250.75,0.003733,0.0,0.0,120.864,360
15093,14/07/2020,06:15,3402412,156,157,2,22,0,7,287.44,90.31,1011.19,3.29,250.01,0.004856,0.0,0.0,153.36,375
15094,14/07/2020,06:30,3402549,137,157,2,22,0,7,287.62,89.57,1011.18,3.44,249.34,0.00598,0.0,0.0,185.257,390
15095,14/07/2020,06:45,3402707,158,157,2,22,0,7,287.83,88.63,1011.18,3.52,248.68,0.007934,0.0,0.0,217.627,405
15096,14/07/2020,07:00,3402875,168,157,2,22,0,7,288.05,87.49,1011.18,3.52,247.97,0.010717,0.0,0.0,250.897,420
15097,14/07/2020,07:15,3403027,152,157,2,22,0,7,288.27,86.36,1011.17,3.52,247.27,0.0135,0.0,0.0,283.878,435
15098,14/07/2020,07:30,3403162,135,157,2,22,0,7,288.49,85.25,1011.17,3.52,246.56,0.016283,0.0,0.0,316.425,450
15099,14/07/2020,07:45,3403305,143,157,2,22,0,7,288.71,83.92,1011.16,3.58,246.39,0.019963,0.0,0.0,348.874,465
15100,14/07/2020,08:00,3403431,126,157,2,22,0,7,288.93,82.37,1011.15,3.7,246.72,0.024539,0.0,0.0,381.222,480
15101,14/07/2020,08:15,3403559,128,157,2,22,0,7,289.16,80.85,1011.14,3.82,247.03,0.029115,0.0,0.0,412.898,495
15102,14/07/2020,08:30,3403648,89,157,2,22,0,7,289.38,79.36,1011.12,3.94,247.32,0.033691,0.0,0.0,443.768,510
15103,14/07/2020,08:45,3403710,62,157,2,22,0,7,289.56,78.21,1011.09,4.04,246.5,0.038957,0.0,0.0,472.883,525
15104,14/07/2020,09:00,3403772,62,157,2,22,0,7,289.7,77.39,1011.04,4.12,244.65,0.044913,0.0,0.0,499.964,540
15105,14/07/2020,09:15,3403823,51,157,2,22,0,7,289.84,76.57,1010.99,4.21,242.87,0.050869,0.0,0.0,525.664,555
15106,14/07/2020,09:30,3403874,51,157,2,22,0,7,289.97,75.77,1010.94,4.3,241.16,0.056826,0.0,0.0,549.877,570
15107,14/07/2020,09:45,3403958,84,157,2,22,0,7,290.09,75.15,1010.88,4.38,239.46,0.062116,0.0,0.0,576.24,585
15108,14/07/2020,10:00,3404052,94,157,2,22,0,7,290.19,74.71,1010.8,4.47,237.75,0.066741,0.0,0.0,605.131,600
15109,14/07/2020,10:15,3404155,103,157,2,22,0,7,290.3,74.28,1010.72,4.56,236.11,0.071366,0.0,0.0,632.846,615
15110,14/07/2020,10:30,3404251,96,157,2,22,0,7,290.4,73.85,1010.64,4.65,234.54,0.07599,0.0,0.0,659.251,630
15111,14/07/2020,10:45,3404326,75,157,2,22,0,7,290.49,73.71,1010.55,4.72,233.57,0.083227,0.0,0.0,681.594,645
15112,14/07/2020,11:00,3404399,73,157,2,22,0,7,290.58,73.87,1010.46,4.75,233.15,0.093076,0.0,0.0,699.543,660
15113,14/07/2020,11:15,3404497,98,157,2,22,0,7,290.67,74.03,1010.37,4.78,232.75,0.102925,0.0,0.0,715.564,675
15114,14/07/2020,11:30,3404582,85,157,2,22,0,7,290.76,74.18,1010.28,4.81,232.34,0.112774,0.0,0.0,729.587,690
15115,14/07/2020,11:45,3404699,117,157,2,22,0,7,290.9,74.2,1010.18,4.78,232.66,0.11637,0.0,0.0,760.836,705
15116,14/07/2020,12:00,3404823,124,157,2,22,0,7,291.1,74.08,1010.07,4.71,233.71,0.113712,0.0,0.0,810.026,720
15117,14/07/2020,12:15,3404952,129,157,2,22,0,7,291.31,73.96,1009.96,4.63,234.79,0.111054,0.0,0.0,857.805,735
15118,14/07/2020,12:30,3405089,137,157,2,22,0,7,291.51,73.82,1009.85,4.56,235.91,0.108396,0.0,0.0,903.798,750
15119,14/07/2020,12:45,3405232,143,157,2,22,0,7,291.76,73.41,1009.73,4.44,237.98,0.110184,0.0,0.0,966.085,765
15120,14/07/2020,13:00,3405374,142,157,2,22,0,7,292.07,72.73,1009.58,4.27,241.14,0.116417,0.0,0.0,1044.377,780
15121,14/07/2020,13:15,3405471,97,157,2,22,0,7,292.37,72.05,1009.44,4.12,244.55,0.12265,0.0,0.0,1119.629,795
15122,14/07/2020,13:30,3405574,103,157,2,22,0,7,292.68,71.37,1009.3,3.98,248.21,0.128883,0.0,0.0,1191.18,810
15123,14/07/2020,13:45,3405684,110,157,2,22,0,7,292.92,70.78,1009.16,3.84,253.18,0.129622,0.0,0.0,1210.592,825
15124,14/07/2020,14:00,3405803,119,157,2,22,0,7,293.09,70.28,1009.03,3.71,259.6,0.124867,0.0,0.0,1178.721,840
15125,14/07/2020,14:15,3405931,128,157,2,22,0,7,293.26,69.77,1008.91,3.64,266.37,0.120112,0.0,0.0,1143.933,855
15126,14/07/2020,14:30,3406052,121,157,2,22,0,7,293.43,69.28,1008.78,3.62,273.33,0.115358,0.0,0.0,1106.46,870
15127,14/07/2020,14:45,3406172,120,157,2,22,0,7,293.53,68.97,1008.68,3.64,280.98,0.109415,0.0,0.0,1073.726,885
15128,14/07/2020,15:00,3406291,119,157,2,22,0,7,293.55,68.84,1008.61,3.71,289.15,0.102283,0.0,0.0,1045.493,900
15129,14/07/2020,15:15,3406394,103,157,2,22,0,7,293.57,68.72,1008.54,3.86,296.83,0.095152,0.0,0.0,1014.574,915
15130,14/07/2020,15:30,3406472,78,157,2,22,0,7,293.59,68.59,1008.47,4.08,303.82,0.088021,0.0,0.0,981.116,930
15131,14/07/2020,15:45,3406555,83,157,2,22,0,7,293.52,68.76,1008.42,4.27,309.59,0.08152,0.0,0.0,926.174,945
15132,14/07/2020,16:00,3406649,94,157,2,22,0,7,293.35,69.21,1008.39,4.42,314.46,0.07565,0.0,0.0,852.004,960
15133,14/07/2020,16:15,3406742,93,157,2,22,0,7,293.18,69.67,1008.37,4.59,318.99,0.069779,0.0,0.0,778.821,975
15134,14/07/2020,16:30,3406856,114,157,2,22,0,7,293.01,70.13,1008.35,4.8,323.15,0.063908,0.0,0.0,707.068,990
15135,14/07/2020,16:45,3406972,116,157,2,22,0,7,292.79,70.7,1008.37,4.94,326.83,0.057103,0.0,0.0,650.781,1005
15136,14/07/2020,17:00,3407086,114,157,2,22,0,7,292.52,71.37,1008.43,5.02,330.21,0.049364,0.0,0.0,608.157,1020
15137,14/07/2020,17:15,3407209,123,157,2,22,0,7,292.25,72.04,1008.49,5.11,333.49,0.041624,0.0,0.0,565.079,1035
15138,14/07/2020,17:30,3407347,138,157,2,22,0,7,291.99,72.72,1008.55,5.22,336.64,0.033885,0.0,0.0,521.747,1050
15139,14/07/2020,17:45,3407510,163,157,2,22,0,7,291.69,73.58,1008.6,5.19,339.13,0.027791,0.0,0.0,463.081,1065
15140,14/07/2020,18:00,3407644,134,157,2,22,0,7,291.37,74.64,1008.64,5.02,341.18,0.023341,0.0,0.0,392.875,1080
15141,14/07/2020,18:15,3407774,130,157,2,22,0,7,291.04,75.7,1008.69,4.86,343.36,0.018892,0.0,0.0,327.901,1095
15142,14/07/2020,18:30,3407898,124,157,2,22,0,7,290.71,76.79,1008.74,4.71,345.69,0.014443,0.0,0.0,268.429,1110
15143,14/07/2020,18:45,3408038,140,157,2,22,0,7,290.4,78.05,1008.79,4.45,347.31,0.011122,0.0,0.0,219.02,1125
15144,14/07/2020,19:00,3408197,159,157,2,22,0,7,290.1,79.5,1008.85,4.09,348.23,0.008931,0.0,0.0,178.275,1140
15145,14/07/2020,19:15,3408333,136,157,2,22,0,7,289.81,80.98,1008.91,3.73,349.32,0.00674,0.0,0.0,141.459,1155
15146,14/07/2020,19:30,3408483,150,157,2,22,0,7,289.51,82.49,1008.97,3.37,350.65,0.004549,0.0,0.0,108.658,1170
15147,14/07/2020,19:45,3408585,102,157,2,22,0,7,289.21,83.83,1009.03,3.07,352.11,0.003088,0.0,0.0,84.063,1185
15148,14/07/2020,20:00,3408727,142,157,2,22,0,7,288.92,84.98,1009.09,2.82,353.66,0.002355,0.0,0.0,64.879,1200
15149,14/07/2020,20:15,3408854,127,157,2,22,0,7,288.64,86.16,1009.14,2.58,355.51,0.001622,0.0,0.0,46.098,1215
15150,14/07/2020,20:30,3408962,108,157,2,22,0,7,288.35,87.35,1009.2,2.34,357.73,0.000889,0.0,0.0,27.799,1230
15151,14/07/2020,20:45,3409112,150,157,2,22,0,7,288.09,88.15,1009.25,2.16,0.26,0.000485,0.0,0.0,0.8807,1245
15152,14/07/2020,21:00,3409250,138,157,2,22,0,7,287.86,88.55,1009.29,2.06,2.93,0.000409,0.0,0.0,0.0035,1260
15153,14/07/2020,21:15,3409373,123,157,2,22,0,7,287.63,88.94,1009.34,1.95,5.89,0.000333,0.0,0.0,0.0,1275
15154,14/07/2020,21:30,3409489,116,157,2,22,0,7,287.4,89.33,1009.38,1.86,9.16,0.000257,0.0,0.0,0.0,1290
15155,14/07/2020,21:45,3409593,104,157,2,22,0,7,287.22,89.5,1009.4,1.76,12.15,0.000218,0.0,0.0,0.0,1305
15156,14/07/2020,22:00,3409685,92,157,2,22,0,7,287.09,89.48,1009.42,1.65,14.85,0.000217,0.0,0.0,0.0,1320
15157,14/07/2020,22:15,3409780,95,157,2,22,0,7,286.96,89.44,1009.43,1.55,17.92,0.000216,0.0,0.0,0.0,1335
15158,14/07/2020,22:30,3409908,128,157,2,22,0,7,286.83,89.4,1009.44,1.45,21.42,0.000214,0.0,0.0,0.0,1350
15159,14/07/2020,22:45,3410113,205,157,2,22,0,7,286.73,89.3,1009.44,1.35,24.55,0.00027,0.0,0.0,0.0,1365
15160,14/07/2020,23:00,3410252,139,157,2,22,0,7,286.67,89.13,1009.41,1.26,27.22,0.000382,0.0,0.0,0.0,1380
15161,14/07/2020,23:15,3410433,181,157,2,22,0,7,286.61,88.96,1009.39,1.17,30.31,0.000494,0.0,0.0,0.0,1395
15162,14/07/2020,23:30,3410554,121,157,2,22,0,7,286.54,88.79,1009.37,1.08,33.9,0.000606,0.0,0.0,0.0,1410
15163,14/07/2020,23:45,3410697,143,157,2,22,0,7,286.48,88.7,1009.34,1.0,36.96,0.000918,0.0,0.0,0.0,1425
15164,15/07/2020,00:00,3410865,168,158,3,22,0,7,286.43,88.7,1009.31,0.92,39.31,0.001431,0.0,0.0,0.0,0
15165,15/07/2020,00:15,3411023,158,158,3,22,0,7,286.38,88.7,1009.28,0.85,42.09,0.001945,0.0,0.0,0.0,15
15166,15/07/2020,00:30,3411143,120,158,3,22,0,7,286.33,88.7,1009.25,0.77,45.41,0.002458,0.0,0.0,0.0,30
15167,15/07/2020,00:45,3411256,113,158,3,22,0,7,286.3,88.61,1009.2,0.7,49.19,0.003511,0.0,0.0,0.0,45
15168,15/07/2020,01:00,3411351,95,158,3,22,0,7,286.31,88.42,1009.12,0.63,53.57,0.005106,0.0,0.0,0.0,60
15169,15/07/2020,01:15,3411437,86,158,3,22,0,7,286.31,88.23,1009.05,0.56,59.0,0.0067,0.0,0.0,0.0,75
15170,15/07/2020,01:30,3411559,122,158,3,22,0,7,286.31,88.04,1008.98,0.5,65.79,0.008294,0.0,0.0,0.0,90
15171,15/07/2020,01:45,3411684,125,158,3,22,0,7,286.29,88.03,1008.92,0.46,74.4,0.010143,0.0,0.0,0.0,105
15172,15/07/2020,02:00,3411822,138,158,3,22,0,7,286.24,88.19,1008.87,0.42,84.87,0.012247,0.0,0.0,0.0,120
15173,15/07/2020,02:15,3412137,315,158,3,22,0,7,286.19,88.35,1008.82,0.41,96.66,0.014351,0.0,0.0,0.0,135
15174,15/07/2020,02:30,3412489,352,158,3,22,0,7,286.13,88.52,1008.76,0.41,108.91,0.016454,0.0,0.0,0.0,150
15175,15/07/2020,02:45,3412601,112,158,3,22,0,7,286.09,88.7,1008.73,0.43,119.15,0.018232,0.0,0.0,0.0,165
15176,15/07/2020,03:00,3412708,107,158,3,22,0,7,286.05,88.89,1008.7,0.46,126.88,0.019683,0.0,0.0,0.0,180
15177,15/07/2020,03:15,3413103,395,158,3,22,0,7,286.01,89.08,1008.68,0.5,133.53,0.021135,0.0,0.0,0.0,195
15178,15/07/2020,03:30,3413430,327,158,3,22,0,7,285.97,89.27,1008.65,0.54,139.16,0.022586,0.0,0.0,0.0,210
15179,15/07/2020,03:45,3413553,123,158,3,22,0,7,285.92,89.55,1008.64,0.59,143.83,0.023468,0.0,0.0,0.0,225
15180,15/07/2020,04:00,3413685,132,158,3,22,0,7,285.85,89.91,1008.64,0.65,147.68,0.023778,0.0,0.0,0.0,240
15181,15/07/2020,04:15,3413811,126,158,3,22,0,7,285.78,90.28,1008.63,0.7,150.92,0.024089,0.0,0.0,0.0,255
15182,15/07/2020,04:30,3413950,139,158,3,22,0,7,285.71,90.65,1008.63,0.76,153.66,0.0244,0.0,0.0,0.0,270
15183,15/07/2020,04:45,3414072,122,158,3,22,0,7,285.69,90.95,1008.66,0.82,155.84,0.025092,0.0,0.0,0.0,285
15184,15/07/2020,05:00,3414327,255,158,3,22,0,7,285.72,91.16,1008.71,0.87,157.63,0.026163,0.0,0.0,0.0076,300
15185,15/07/2020,05:15,3414758,431,158,3,22,0,7,285.75,91.37,1008.76,0.91,159.23,0.027235,0.0,0.0,16.257,315
15186,15/07/2020,05:30,3414987,229,158,3,22,0,7,285.77,91.58,1008.81,0.96,160.67,0.028306,0.0,0.0,51.8,330
15187,15/07/2020,05:45,3415132,145,158,3,22,0,7,285.91,91.14,1008.87,1.04,161.28,0.028887,0.0,0.0,93.045,345
15188,15/07/2020,06:00,3415252,120,158,3,22,0,7,286.14,90.06,1008.93,1.15,161.18,0.028977,0.0,0.0,135.155,360
15189,15/07/2020,06:15,3415373,121,158,3,22,0,7,286.37,89.0,1008.99,1.25,161.09,0.029068,0.0,0.0,180.537,375
